🫸🏼	People & Body	rightwards pushing hand: medium-light skin tone	block | five | halt | hand | high | hold | medium-light skin tone | pause | push | pushing | refuse | rightward | rightwards | slap | stop | wait | high five | rightward-pushing hand | rightwards pushing hand
🫸🏽	People & Body	rightwards pushing hand: medium skin tone	block | five | halt | hand | high | hold | medium skin tone | pause | push | pushing | refuse | rightward | rightwards | slap | stop | wait | high five | rightward-pushing hand | rightwards pushing hand
🫸🏾	People & Body	rightwards pushing hand: medium-dark skin tone	block | five | halt | hand | high | hold | medium-dark skin tone | pause | push | pushing | refuse | rightward | rightwards | slap | stop | wait | high five | rightward-pushing hand | rightwards pushing hand
🫸🏿	People & Body	rightwards pushing hand: dark skin tone	block | dark skin tone | five | halt | hand | high | hold | pause | push | pushing | refuse | rightward | rightwards | slap | stop | wait | high five | rightward-pushing hand | rightwards pushing hand
👌	People & Body	OK hand	awesome | bet | dope | fleek | fosho | got | gotcha | hand | legit | ok | okay | pinch | rad | sure | sweet | three | perfect
👌🏻	People & Body	OK hand: light skin tone	awesome | bet | dope | fleek | fosho | got | gotcha | hand | legit | light skin tone | ok | okay | pinch | rad | sure | sweet | three | perfect
👌🏼	People & Body	OK hand: medium-light skin tone	awesome | bet | dope | fleek | fosho | got | gotcha | hand | legit | medium-light skin tone | ok | okay | pinch | rad | sure | sweet | three | perfect
👌🏽	People & Body	OK hand: medium skin tone	awesome | bet | dope | fleek | fosho | got | gotcha | hand | legit | medium skin tone | ok | okay | pinch | rad | sure | sweet | three | perfect
👌🏾	People & Body	OK hand: medium-dark skin tone	awesome | bet | dope | fleek | fosho | got | gotcha | hand | legit | medium-dark skin tone | ok | okay | pinch | rad | sure | sweet | three | perfect
👌🏿	People & Body	OK hand: dark skin tone	awesome | bet | dark skin tone | dope | fleek | fosho | got | gotcha | hand | legit | ok | okay | pinch | rad | sure | sweet | three | perfect
🤌	People & Body	pinched fingers	fingers | gesture | hand | hold | huh | interrogation | patience | pinched | relax | sarcastic | ugh | what | zip
🤌🏻	People & Body	pinched fingers: light skin tone	fingers | gesture | hand | hold | huh | interrogation | light skin tone | patience | pinched | relax | sarcastic | ugh | what | zip
🤌🏼	People & Body	pinched fingers: medium-light skin tone	fingers | gesture | hand | hold | huh | interrogation | medium-light skin tone | patience | pinched | relax | sarcastic | ugh | what | zip
🤌🏽	People & Body	pinched fingers: medium skin tone	fingers | gesture | hand | hold | huh | interrogation | medium skin tone | patience | pinched | relax | sarcastic | ugh | what | zip
🤌🏾	People & Body	pinched fingers: medium-dark skin tone	fingers | gesture | hand | hold | huh | interrogation | medium-dark skin tone | patience | pinched | relax | sarcastic | ugh | what | zip
🤌🏿	People & Body	pinched fingers: dark skin tone	dark skin tone | fingers | gesture | hand | hold | huh | interrogation | patience | pinched | relax | sarcastic | ugh | what | zip
🤏	People & Body	pinching hand	amount | bit | fingers | hand | little | pinching | small | sort
🤏🏻	People & Body	pinching hand: light skin tone	amount | bit | fingers | hand | light skin tone | little | pinching | small | sort
🤏🏼	People & Body	pinching hand: medium-light skin tone	amount | bit | fingers | hand | little | medium-light skin tone | pinching | small | sort
🤏🏽	People & Body	pinching hand: medium skin tone	amount | bit | fingers | hand | little | medium skin tone | pinching | small | sort
🤏🏾	People & Body	pinching hand: medium-dark skin tone	amount | bit | fingers | hand | little | medium-dark skin tone | pinching | small | sort
🤏🏿	People & Body	pinching hand: dark skin tone	amount | bit | dark skin tone | fingers | hand | little | pinching | small | sort
✌️	People & Body	victory hand	
✌	People & Body	victory hand	hand | peace | v | victory
✌🏻	People & Body	victory hand: light skin tone	hand | light skin tone | peace | v | victory
✌🏼	People & Body	victory hand: medium-light skin tone	hand | medium-light skin tone | peace | v | victory
✌🏽	People & Body	victory hand: medium skin tone	hand | medium skin tone | peace | v | victory
✌🏾	People & Body	victory hand: medium-dark skin tone	hand | medium-dark skin tone | peace | v | victory
✌🏿	People & Body	victory hand: dark skin tone	dark skin tone | hand | peace | v | victory
🤞	People & Body	crossed fingers	cross | crossed | finger | fingers | hand | luck | crossed fingers | good luck
🤞🏻	People & Body	crossed fingers: light skin tone	cross | crossed | finger | fingers | hand | light skin tone | luck | crossed fingers | good luck
🤞🏼	People & Body	crossed fingers: medium-light skin tone	cross | crossed | finger | fingers | hand | luck | medium-light skin tone | crossed fingers | good luck
🤞🏽	People & Body	crossed fingers: medium skin tone	cross | crossed | finger | fingers | hand | luck | medium skin tone | crossed fingers | good luck
🤞🏾	People & Body	crossed fingers: medium-dark skin tone	cross | crossed | finger | fingers | hand | luck | medium-dark skin tone | crossed fingers | good luck
🤞🏿	People & Body	crossed fingers: dark skin tone	cross | crossed | dark skin tone | finger | fingers | hand | luck | crossed fingers | good luck
🫰	People & Body	hand with index finger and thumb crossed	<3 | crossed | expensive | finger | hand | heart | index | love | money | snap | thumb
🫰🏻	People & Body	hand with index finger and thumb crossed: light skin tone	<3 | crossed | expensive | finger | hand | heart | index | light skin tone | love | money | snap | thumb
🫰🏼	People & Body	hand with index finger and thumb crossed: medium-light skin tone	<3 | crossed | expensive | finger | hand | heart | index | love | medium-light skin tone | money | snap | thumb
🫰🏽	People & Body	hand with index finger and thumb crossed: medium skin tone	<3 | crossed | expensive | finger | hand | heart | index | love | medium skin tone | money | snap | thumb
🫰🏾	People & Body	hand with index finger and thumb crossed: medium-dark skin tone	<3 | crossed | expensive | finger | hand | heart | index | love | medium-dark skin tone | money | snap | thumb
🫰🏿	People & Body	hand with index finger and thumb crossed: dark skin tone	<3 | crossed | dark skin tone | expensive | finger | hand | heart | index | love | money | snap | thumb
🤟	People & Body	love-you gesture	fingers | gesture | hand | ily | love | love-you | three | you | love you gesture | love-you gesture
🤟🏻	People & Body	love-you gesture: light skin tone	fingers | gesture | hand | ily | light skin tone | love | love-you | three | you | love you gesture | love-you gesture
🤟🏼	People & Body	love-you gesture: medium-light skin tone	fingers | gesture | hand | ily | love | love-you | medium-light skin tone | three | you | love you gesture | love-you gesture
🤟🏽	People & Body	love-you gesture: medium skin tone	fingers | gesture | hand | ily | love | love-you | medium skin tone | three | you | love you gesture | love-you gesture
🤟🏾	People & Body	love-you gesture: medium-dark skin tone	fingers | gesture | hand | ily | love | love-you | medium-dark skin tone | three | you | love you gesture | love-you gesture
🤟🏿	People & Body	love-you gesture: dark skin tone	dark skin tone | fingers | gesture | hand | ily | love | love-you | three | you | love you gesture | love-you gesture
🤘	People & Body	sign of the horns	finger | hand | horns | rock-on | sign | rock on | sign of the horns
🤘🏻	People & Body	sign of the horns: light skin tone	finger | hand | horns | light skin tone | rock-on | sign | rock on | sign of the horns
🤘🏼	People & Body	sign of the horns: medium-light skin tone	finger | hand | horns | medium-light skin tone | rock-on | sign | rock on | sign of the horns
🤘🏽	People & Body	sign of the horns: medium skin tone	finger | hand | horns | medium skin tone | rock-on | sign | rock on | sign of the horns
🤘🏾	People & Body	sign of the horns: medium-dark skin tone	finger | hand | horns | medium-dark skin tone | rock-on | sign | rock on | sign of the horns
🤘🏿	People & Body	sign of the horns: dark skin tone	dark skin tone | finger | hand | horns | rock-on | sign | rock on | sign of the horns
🤙	People & Body	call me hand	call | hand | hang | loose | me | shaka | call me hand | call-me hand | shaka | hang loose
🤙🏻	People & Body	call me hand: light skin tone	call | hand | hang | light skin tone | loose | me | shaka | call me hand | call-me hand | shaka | hang loose
🤙🏼	People & Body	call me hand: medium-light skin tone	call | hand | hang | loose | me | medium-light skin tone | shaka | call me hand | call-me hand | shaka | hang loose
🤙🏽	People & Body	call me hand: medium skin tone	call | hand | hang | loose | me | medium skin tone | shaka | call me hand | call-me hand | shaka | hang loose
🤙🏾	People & Body	call me hand: medium-dark skin tone	call | hand | hang | loose | me | medium-dark skin tone | shaka | call me hand | call-me hand | shaka | hang loose
🤙🏿	People & Body	call me hand: dark skin tone	call | dark skin tone | hand | hang | loose | me | shaka | call me hand | call-me hand | shaka | hang loose
👈	People & Body	backhand index pointing left	backhand | finger | hand | index | left | point | pointing
👈🏻	People & Body	backhand index pointing left: light skin tone	backhand | finger | hand | index | left | light skin tone | point | pointing
👈🏼	People & Body	backhand index pointing left: medium-light skin tone	backhand | finger | hand | index | left | medium-light skin tone | point | pointing
👈🏽	People & Body	backhand index pointing left: medium skin tone	backhand | finger | hand | index | left | medium skin tone | point | pointing
👈🏾	People & Body	backhand index pointing left: medium-dark skin tone	backhand | finger | hand | index | left | medium-dark skin tone | point | pointing
👈🏿	People & Body	backhand index pointing left: dark skin tone	backhand | dark skin tone | finger | hand | index | left | point | pointing
👉	People & Body	backhand index pointing right	backhand | finger | hand | index | point | pointing | right
👉🏻	People & Body	backhand index pointing right: light skin tone	backhand | finger | hand | index | light skin tone | point | pointing | right
👉🏼	People & Body	backhand index pointing right: medium-light skin tone	backhand | finger | hand | index | medium-light skin tone | point | pointing | right
👉🏽	People & Body	backhand index pointing right: medium skin tone	backhand | finger | hand | index | medium skin tone | point | pointing | right
👉🏾	People & Body	backhand index pointing right: medium-dark skin tone	backhand | finger | hand | index | medium-dark skin tone | point | pointing | right
👉🏿	People & Body	backhand index pointing right: dark skin tone	backhand | dark skin tone | finger | hand | index | point | pointing | right
👆	People & Body	backhand index pointing up	backhand | finger | hand | index | point | pointing | up
👆🏻	People & Body	backhand index pointing up: light skin tone	backhand | finger | hand | index | light skin tone | point | pointing | up
👆🏼	People & Body	backhand index pointing up: medium-light skin tone	backhand | finger | hand | index | medium-light skin tone | point | pointing | up
👆🏽	People & Body	backhand index pointing up: medium skin tone	backhand | finger | hand | index | medium skin tone | point | pointing | up
👆🏾	People & Body	backhand index pointing up: medium-dark skin tone	backhand | finger | hand | index | medium-dark skin tone | point | pointing | up
👆🏿	People & Body	backhand index pointing up: dark skin tone	backhand | dark skin tone | finger | hand | index | point | pointing | up
🖕	People & Body	middle finger	finger | hand | middle
🖕🏻	People & Body	middle finger: light skin tone	finger | hand | light skin tone | middle
🖕🏼	People & Body	middle finger: medium-light skin tone	finger | hand | medium-light skin tone | middle
🖕🏽	People & Body	middle finger: medium skin tone	finger | hand | medium skin tone | middle
🖕🏾	People & Body	middle finger: medium-dark skin tone	finger | hand | medium-dark skin tone | middle
🖕🏿	People & Body	middle finger: dark skin tone	dark skin tone | finger | hand | middle
